feature_names,sample,qsampled,random_sample
ptsd2,2,1,1
ptsd4,1,2,3
ptsd13,3,3,1
ptsd14,4,3,1
ptsd15,2,3,3
ptsd17,3,4,1
ptsd19,3,2,2
ptsd20,1,1,5
ptsd22,2,1,4
ptsd23,4,2,2
ptsd25,4,4,3
ptsd27,3,3,4
ptsd28,3,3,3
ptsd29,4,1,3
ptsd31,4,5,2
ptsd32,4,5,2
ptsd33,4,3,3
ptsd35,5,1,1
ptsd36,4,3,1
ptsd38,4,2,4
ptsd41,2,1,3
ptsd42,3,3,1
ptsd43,1,1,4
ptsd45,1,1,1
ptsd46,1,1,2
ptsd50,4,,4
ptsd51,2,,1
ptsd53,4,3,1
ptsd54,1,1,1
ptsd55,1,5,1
ptsd56,4,1,2
ptsd57,4,,2
ptsd58,5,3,1
ptsd67,2,1,2
ptsd70,5,1,2
ptsd74,5,5,1
ptsd75,3,1,5
ptsd78,5,1,1
ptsd87,5,2,4
ptsd89,5,3,5
ptsd90,3,4,4
ptsd91,4,2,2
ptsd96,5,2,3
ptsd97,5,3,2
ptsd98,4,4,5
ptsd100,4,5,3
ptsd102,5,3,1
ptsd104,5,,1
ptsd105,3,,3
ptsd106,4,3,3
ptsd107,4,3,1
ptsd108,3,3,4
ptsd110,3,,1
ptsd111,5,5,5
ptsd112,2,4,3
ptsd115,1,2,4
ptsd116,1,,4
ptsd117,1,3,1
ptsd119,3,4,2
ptsd123,4,3,3
ptsd125,4,,4
ptsd128,2,3,4
ptsd130,4,3,3
ptsd131,4,1,3
ptsd132,3,3,4
ptsd133,3,4,2
ptsd134,3,3,1
ptsd135,3,2,4
ptsd137,3,2,2
ptsd138,3,2,2
ptsd139,3,3,3
ptsd140,3,3,4
ptsd147,5,4,3
ptsd148,5,,4
ptsd151,2,1,3
ptsd152,1,1,4
ptsd153,5,4,2
ptsd155,3,1,1
ptsd157,5,4,5
ptsd160,5,1,1
ptsd162,2,,2
ptsd163,3,4,1
ptsd166,1,1,4
ptsd168,5,,5
ptsd169,5,2,5
ptsd171,4,1,1
ptsd172,5,4,2
ptsd173,5,1,1
ptsd174,5,3,1
ptsd177,4,2,3
ptsd180,4,3,2
ptsd181,3,2,3
ptsd182,3,1,4
ptsd183,3,1,1
ptsd185,4,3,4
ptsd186,3,4,1
ptsd190,1,2,1
ptsd197,3,5,2
ptsd198,3,2,5
ptsd200,1,5,4
ptsd201,3,2,3
ptsd204,5,,2
ptsd205,4,2,4
ptsd209,5,3,3
ptsd211,5,,2
