feature_names,sample,qsampled,random_sample
ptsd1,2,,3
ptsd2,2,1,3
ptsd3,5,,1
ptsd9,4,,1
ptsd11,4,3,4
ptsd12,4,,1
ptsd13,3,3,1
ptsd14,3,2,2
ptsd16,5,5,5
ptsd17,5,,4
ptsd19,5,,2
ptsd21,2,,2
ptsd22,2,,1
ptsd23,5,2,2
ptsd26,3,4,4
ptsd27,4,1,1
ptsd29,3,1,2
ptsd30,4,,2
ptsd32,3,4,3
ptsd33,5,3,1
ptsd34,4,2,1
ptsd35,5,1,3
ptsd38,3,2,1
ptsd41,3,2,4
ptsd44,4,3,1
ptsd45,2,,2
ptsd46,2,1,3
ptsd47,1,3,1
ptsd49,3,,2
ptsd50,3,3,3
ptsd51,1,2,4
ptsd52,3,3,2
ptsd56,4,1,3
ptsd57,4,5,1
ptsd58,5,4,5
ptsd59,4,4,1
ptsd63,1,1,2
ptsd64,2,,4
ptsd66,4,3,2
ptsd67,2,1,4
ptsd70,3,3,4
ptsd71,5,5,3
ptsd72,5,3,2
ptsd73,5,5,5
ptsd75,4,2,3
ptsd77,4,,1
ptsd80,5,3,1
ptsd83,3,2,1
ptsd89,4,4,5
ptsd90,4,,4
ptsd92,3,3,4
ptsd93,4,2,1
ptsd94,4,2,2
ptsd96,4,,4
ptsd98,4,1,3
ptsd101,4,2,4
ptsd103,1,1,3
ptsd104,5,2,3
ptsd105,4,2,2
ptsd108,3,2,3
ptsd111,4,2,1
ptsd112,3,4,4
ptsd113,1,2,2
ptsd114,2,2,4
ptsd115,1,1,2
ptsd118,1,1,4
ptsd119,4,4,1
ptsd120,4,3,1
ptsd122,2,1,2
ptsd124,4,,3
ptsd125,3,2,2
ptsd126,1,,3
ptsd127,3,4,4
ptsd128,4,3,2
ptsd129,2,,4
ptsd130,4,3,2
ptsd133,3,,1
ptsd134,3,,1
ptsd137,3,2,5
ptsd138,2,3,2
ptsd140,4,4,2
ptsd143,3,,1
ptsd145,3,1,4
ptsd147,2,,5
ptsd148,3,1,4
ptsd153,2,2,1
ptsd155,3,3,2
ptsd156,4,4,5
ptsd157,2,3,4
ptsd158,4,2,3
ptsd160,1,2,2
ptsd161,5,1,4
ptsd162,4,1,3
ptsd165,3,,3
ptsd166,3,4,2
ptsd167,3,1,3
ptsd168,2,1,2
ptsd169,3,3,3
ptsd170,2,,2
ptsd171,3,,4
ptsd172,2,3,5
ptsd173,3,4,2
ptsd177,4,2,1
ptsd178,2,2,1
ptsd179,3,2,1
ptsd180,3,,4
ptsd182,2,4,4
ptsd185,4,1,3
ptsd186,4,4,2
ptsd191,2,1,1
ptsd192,4,4,5
ptsd196,4,,2
ptsd197,3,4,4
ptsd199,4,3,1
ptsd203,5,5,3
ptsd204,5,3,3
ptsd206,3,1,1
ptsd207,3,1,4
ptsd208,5,3,4
ptsd209,5,4,4
