feature_names,sample,qsampled,random_sample
ptsd3,3,1,3
ptsd4,3,1,3
ptsd6,3,,1
ptsd7,3,,1
ptsd8,4,3,3
ptsd9,2,,1
ptsd10,3,4,3
ptsd13,3,2,5
ptsd14,2,2,4
ptsd15,2,4,2
ptsd21,3,1,2
ptsd23,1,1,1
ptsd27,3,4,3
ptsd28,3,4,4
ptsd34,2,,3
ptsd35,2,2,2
ptsd39,2,3,4
ptsd40,3,3,3
ptsd43,2,2,3
ptsd44,2,3,1
ptsd45,2,3,1
ptsd47,2,2,3
ptsd48,2,2,1
ptsd49,2,4,2
ptsd51,2,1,3
ptsd52,3,3,1
ptsd53,3,1,4
ptsd55,4,,2
ptsd56,2,1,4
ptsd58,3,4,3
ptsd59,3,3,1
ptsd60,3,3,5
ptsd62,2,3,3
ptsd66,3,1,4
ptsd68,3,1,4
ptsd70,3,1,2
ptsd75,3,5,1
ptsd77,3,1,5
ptsd84,4,1,1
ptsd85,3,4,4
ptsd87,3,3,5
ptsd94,4,3,4
ptsd97,4,3,4
ptsd99,3,3,1
ptsd100,4,4,2
ptsd103,3,4,5
ptsd104,4,4,3
ptsd106,3,1,1
ptsd110,4,,1
ptsd113,2,5,1
ptsd114,2,1,1
ptsd117,2,2,1
ptsd118,2,2,5
ptsd120,3,2,4
ptsd124,3,4,4
ptsd128,3,1,1
ptsd130,2,5,4
ptsd135,3,2,4
ptsd136,2,,3
ptsd137,3,,4
ptsd139,3,4,3
ptsd142,3,2,3
ptsd143,3,2,3
ptsd144,3,3,2
ptsd146,2,2,2
ptsd147,2,2,1
ptsd148,2,3,4
ptsd149,2,2,2
ptsd150,3,1,4
ptsd151,2,,3
ptsd152,2,,4
ptsd153,2,2,3
ptsd154,2,4,4
ptsd156,3,4,4
ptsd157,2,3,2
ptsd158,2,1,1
ptsd159,4,4,5
ptsd160,2,5,1
ptsd162,2,1,2
ptsd163,3,4,1
ptsd165,3,3,4
ptsd166,2,,2
ptsd170,4,2,5
ptsd171,2,1,1
ptsd174,3,1,2
ptsd175,2,3,1
ptsd176,3,4,1
ptsd177,3,4,3
ptsd182,2,2,5
ptsd183,2,1,4
ptsd190,1,,4
ptsd194,2,2,1
ptsd201,3,3,2
ptsd203,4,2,5
ptsd204,3,2,4
ptsd205,2,3,3
ptsd207,2,2,2
ptsd210,4,4,4
ptsd211,4,,3
