feature_names,sample,qsampled,random_sample
ptsd1,2,5,3
ptsd5,1,3,3
ptsd7,2,4,1
ptsd9,4,,1
ptsd12,3,2,4
ptsd13,2,5,3
ptsd17,2,2,1
ptsd22,2,1,2
ptsd23,1,1,5
ptsd26,3,4,2
ptsd27,4,4,3
ptsd32,4,5,2
ptsd34,3,3,1
ptsd35,4,3,2
ptsd37,3,4,4
ptsd38,3,4,1
ptsd39,3,1,3
ptsd41,3,2,2
ptsd42,3,2,1
ptsd44,3,2,1
ptsd45,1,3,1
ptsd46,1,1,3
ptsd47,1,1,4
ptsd51,1,1,3
ptsd52,1,2,1
ptsd53,3,1,4
ptsd54,1,2,3
ptsd55,2,2,3
ptsd59,1,3,1
ptsd61,3,2,5
ptsd62,1,1,3
ptsd64,1,1,4
ptsd69,1,2,4
ptsd70,1,,2
ptsd72,2,4,1
ptsd74,1,4,5
ptsd75,2,1,1
ptsd77,2,2,4
ptsd79,2,2,5
ptsd80,2,2,4
ptsd85,1,,3
ptsd88,1,,2
ptsd89,3,5,5
ptsd91,4,4,3
ptsd93,2,2,1
ptsd94,3,2,1
ptsd98,1,4,1
ptsd99,3,3,3
ptsd101,3,1,1
ptsd106,3,3,3
ptsd107,1,3,3
ptsd109,3,2,1
ptsd111,1,2,1
ptsd112,1,3,5
ptsd113,3,2,3
ptsd114,2,,4
ptsd115,1,1,4
ptsd116,2,2,3
ptsd118,1,,4
ptsd119,3,2,3
ptsd123,3,3,4
ptsd124,3,3,4
ptsd126,3,2,1
ptsd129,1,,1
ptsd134,2,3,4
ptsd136,1,1,2
ptsd137,1,,1
ptsd139,3,1,2
ptsd140,2,1,2
ptsd141,3,2,2
ptsd148,3,2,2
ptsd149,1,2,4
ptsd150,1,4,3
ptsd151,1,1,2
ptsd152,3,,4
ptsd153,2,3,2
ptsd154,2,3,1
ptsd156,1,3,5
ptsd158,1,,1
ptsd162,1,3,2
ptsd164,1,2,4
ptsd166,2,2,4
ptsd167,2,,2
ptsd168,1,,5
ptsd170,1,1,2
ptsd172,1,2,1
ptsd177,1,1,4
ptsd179,2,1,3
ptsd183,1,,5
ptsd184,1,2,4
ptsd185,1,1,4
ptsd186,1,1,4
ptsd192,2,2,1
ptsd193,1,,2
ptsd194,1,3,5
ptsd195,2,4,4
ptsd198,2,3,3
ptsd199,4,4,2
ptsd202,1,2,4
ptsd203,3,4,3
ptsd205,4,1,2
ptsd206,3,4,4
ptsd208,3,1,2
ptsd209,1,2,3
ptsd211,3,,2
