feature_names,sample,qsampled,random_sample
ptsd2,2,2,1
ptsd4,3,4,3
ptsd5,1,,4
ptsd6,3,,1
ptsd8,4,4,3
ptsd9,2,,1
ptsd10,3,4,3
ptsd11,2,3,4
ptsd12,2,2,2
ptsd13,3,4,4
ptsd14,3,3,2
ptsd16,3,2,2
ptsd17,3,3,1
ptsd23,1,3,2
ptsd24,4,,4
ptsd25,4,3,1
ptsd26,3,3,3
ptsd30,3,2,2
ptsd33,5,2,3
ptsd40,4,1,4
ptsd45,1,5,1
ptsd47,1,2,3
ptsd48,4,2,1
ptsd51,1,1,2
ptsd53,3,3,3
ptsd56,1,3,1
ptsd57,4,5,1
ptsd58,3,,2
ptsd59,4,3,3
ptsd62,1,1,4
ptsd63,1,1,4
ptsd66,3,1,3
ptsd68,4,2,1
ptsd69,4,3,5
ptsd70,4,2,2
ptsd71,4,3,1
ptsd73,4,5,4
ptsd75,4,1,2
ptsd79,4,3,1
ptsd83,1,2,5
ptsd85,3,3,1
ptsd89,4,2,4
ptsd90,3,4,4
ptsd92,4,3,2
ptsd94,4,2,4
ptsd95,4,2,2
ptsd98,5,4,3
ptsd101,4,5,2
ptsd102,4,,5
ptsd104,4,5,3
ptsd105,4,4,1
ptsd107,4,2,3
ptsd108,3,2,4
ptsd109,3,2,3
ptsd111,5,3,1
ptsd114,2,5,1
ptsd118,4,3,5
ptsd119,3,3,4
ptsd120,3,,4
ptsd121,2,,1
ptsd122,1,1,2
ptsd123,3,3,1
ptsd126,4,3,4
ptsd128,4,3,1
ptsd130,3,2,4
ptsd136,3,2,3
ptsd137,3,1,4
ptsd139,4,3,3
ptsd140,4,3,3
ptsd142,3,,3
ptsd147,3,,4
ptsd148,5,4,2
ptsd149,4,2,1
ptsd150,4,4,4
ptsd152,4,1,2
ptsd157,5,1,4
ptsd164,4,2,3
ptsd165,4,1,2
ptsd167,4,3,1
ptsd168,5,4,3
ptsd169,5,2,4
ptsd172,5,,4
ptsd173,5,2,2
ptsd175,5,3,1
ptsd182,4,1,5
ptsd183,4,3,1
ptsd184,4,4,2
ptsd187,4,1,4
ptsd189,4,3,4
ptsd191,4,3,2
ptsd192,3,,5
ptsd196,4,2,2
ptsd197,4,3,1
ptsd198,4,2,1
ptsd199,4,2,5
ptsd200,4,1,4
ptsd202,4,2,1
ptsd209,4,4,2
ptsd211,4,,5
