feature_names,sample,qsampled,random_sample
ptsd1,5,,2
ptsd2,2,1,2
ptsd5,1,,4
ptsd6,2,3,1
ptsd9,1,2,4
ptsd10,1,4,2
ptsd11,2,2,3
ptsd12,3,1,1
ptsd14,1,1,2
ptsd15,1,4,3
ptsd17,1,4,5
ptsd18,1,4,4
ptsd19,3,3,5
ptsd20,1,2,4
ptsd21,1,1,4
ptsd24,4,2,4
ptsd25,3,1,2
ptsd27,4,2,1
ptsd28,3,,4
ptsd29,2,4,2
ptsd32,2,3,4
ptsd33,2,2,3
ptsd39,3,3,2
ptsd41,2,2,4
ptsd42,3,4,4
ptsd43,2,2,2
ptsd44,3,,5
ptsd45,4,2,5
ptsd47,1,1,5
ptsd51,1,2,4
ptsd54,1,1,3
ptsd56,1,4,1
ptsd58,4,1,2
ptsd59,4,4,1
ptsd62,3,1,4
ptsd63,1,1,1
ptsd64,1,1,1
ptsd65,2,4,3
ptsd69,1,2,5
ptsd72,2,1,3
ptsd73,2,4,5
ptsd74,2,4,2
ptsd77,3,5,1
ptsd80,3,,1
ptsd82,2,,4
ptsd84,1,,2
ptsd87,2,,5
ptsd88,1,1,2
ptsd90,3,,2
ptsd92,3,3,1
ptsd93,2,1,2
ptsd94,3,3,2
ptsd95,2,3,3
ptsd97,3,5,2
ptsd101,2,1,3
ptsd103,2,1,5
ptsd105,3,4,3
ptsd106,3,,2
ptsd112,3,1,4
ptsd115,2,3,3
ptsd118,1,1,5
ptsd119,1,2,3
ptsd121,2,4,2
ptsd122,2,,1
ptsd123,3,4,4
ptsd124,2,1,3
ptsd127,2,3,3
ptsd129,1,1,1
ptsd131,1,1,3
ptsd133,2,1,4
ptsd134,1,4,5
ptsd136,1,,4
ptsd140,2,1,2
ptsd141,1,1,3
ptsd143,1,1,5
ptsd145,1,2,1
ptsd147,1,2,4
ptsd150,1,2,1
ptsd151,1,1,1
ptsd153,1,2,1
ptsd154,1,2,4
ptsd155,1,4,4
ptsd156,1,1,3
ptsd164,2,1,4
ptsd168,1,1,3
ptsd170,1,4,1
ptsd171,2,,3
ptsd174,1,3,1
ptsd177,2,,2
ptsd182,2,3,4
ptsd183,1,1,5
ptsd184,1,2,2
ptsd186,2,4,3
ptsd187,1,2,2
ptsd189,1,2,4
ptsd190,1,3,3
ptsd191,1,1,2
ptsd193,1,,2
ptsd194,1,2,2
ptsd195,2,1,3
ptsd197,1,2,2
ptsd200,3,2,5
ptsd201,1,,3
ptsd202,2,,4
ptsd203,2,4,4
ptsd204,2,1,3
ptsd205,2,1,2
