feature_names,sample,qsampled,random_sample
ptsd2,1,2,4
ptsd4,1,1,4
ptsd7,2,1,3
ptsd11,2,1,4
ptsd19,3,3,4
ptsd20,4,2,4
ptsd21,1,1,3
ptsd23,2,2,4
ptsd25,4,3,1
ptsd28,3,2,4
ptsd29,3,3,3
ptsd31,1,3,5
ptsd32,3,5,4
ptsd33,5,3,5
ptsd34,2,5,1
ptsd40,3,3,4
ptsd41,2,4,4
ptsd49,4,4,4
ptsd50,4,3,2
ptsd51,2,2,1
ptsd53,4,3,4
ptsd57,3,5,2
ptsd58,4,2,4
ptsd59,4,,3
ptsd62,1,1,2
ptsd63,1,1,2
ptsd69,1,1,2
ptsd70,3,3,5
ptsd72,2,1,5
ptsd75,3,5,5
ptsd76,2,,2
ptsd77,2,3,1
ptsd79,2,,3
ptsd80,3,4,2
ptsd81,3,2,1
ptsd82,2,,5
ptsd84,1,4,5
ptsd85,2,3,1
ptsd86,2,1,5
ptsd87,2,,3
ptsd93,3,,4
ptsd94,4,4,2
ptsd95,2,2,4
ptsd96,2,4,1
ptsd98,2,2,1
ptsd101,2,3,4
ptsd103,3,1,2
ptsd104,3,3,5
ptsd105,3,3,4
ptsd106,3,3,4
ptsd108,3,,2
ptsd112,1,1,5
ptsd113,2,2,5
ptsd114,2,,2
ptsd115,1,2,3
ptsd117,1,1,1
ptsd118,2,1,3
ptsd119,3,3,1
ptsd120,4,1,4
ptsd121,3,3,1
ptsd122,1,1,2
ptsd125,3,3,2
ptsd126,3,,3
ptsd127,3,,2
ptsd130,3,3,1
ptsd133,3,2,3
ptsd135,2,3,4
ptsd138,2,2,1
ptsd139,3,1,2
ptsd140,2,4,2
ptsd141,3,,3
ptsd143,2,3,5
ptsd144,2,1,1
ptsd147,4,2,4
ptsd148,3,1,1
ptsd150,2,4,1
ptsd151,1,1,4
ptsd153,3,3,1
ptsd154,3,3,1
ptsd155,2,4,3
ptsd157,2,1,2
ptsd163,1,2,3
ptsd164,1,2,4
ptsd165,3,3,3
ptsd169,3,3,4
ptsd170,5,1,1
ptsd171,3,1,2
ptsd175,3,1,4
ptsd177,1,4,1
ptsd179,2,2,4
ptsd182,1,3,1
ptsd187,3,,2
ptsd189,1,1,4
ptsd190,1,1,3
ptsd191,1,1,2
ptsd195,2,2,2
ptsd196,1,1,2
ptsd198,3,2,3
ptsd199,3,3,2
ptsd200,3,,5
ptsd201,4,1,3
ptsd202,4,2,4
ptsd203,3,5,4
ptsd204,5,3,3
ptsd205,3,3,2
ptsd206,2,1,5
ptsd207,2,,4
ptsd210,3,4,3
ptsd211,4,3,2
