feature_names,sample,qsampled,random_sample
ptsd4,2,1,1
ptsd5,2,1,3
ptsd7,2,1,1
ptsd9,2,5,1
ptsd11,2,1,4
ptsd13,3,2,3
ptsd14,3,3,1
ptsd17,2,2,2
ptsd18,2,,5
ptsd19,3,2,4
ptsd20,1,1,2
ptsd22,1,1,2
ptsd25,3,3,4
ptsd28,3,4,3
ptsd31,1,3,3
ptsd32,3,5,2
ptsd34,2,1,2
ptsd36,3,3,1
ptsd37,3,3,4
ptsd38,1,1,1
ptsd40,1,2,4
ptsd41,2,2,3
ptsd43,3,,4
ptsd44,5,1,1
ptsd46,1,1,2
ptsd47,1,1,3
ptsd48,2,,4
ptsd49,2,,4
ptsd50,2,1,3
ptsd56,2,2,4
ptsd57,4,5,5
ptsd63,1,1,3
ptsd65,2,,4
ptsd67,3,1,2
ptsd68,3,,2
ptsd70,1,1,1
ptsd73,3,3,5
ptsd74,3,2,1
ptsd77,1,3,4
ptsd78,2,2,5
ptsd79,2,3,4
ptsd80,4,1,3
ptsd81,1,2,2
ptsd82,3,5,5
ptsd83,3,2,3
ptsd84,1,1,1
ptsd86,2,5,1
ptsd91,2,4,3
ptsd92,1,,3
ptsd93,4,,1
ptsd94,4,,4
ptsd99,1,4,4
ptsd100,4,1,5
ptsd101,1,1,3
ptsd102,1,,4
ptsd105,4,4,1
ptsd109,4,2,4
ptsd110,5,4,4
ptsd111,1,,3
ptsd112,1,2,4
ptsd115,2,2,3
ptsd118,1,1,3
ptsd119,2,,2
ptsd120,2,3,3
ptsd122,2,1,4
ptsd125,2,3,2
ptsd129,3,1,3
ptsd131,4,3,4
ptsd133,1,3,2
ptsd134,1,1,4
ptsd136,1,2,3
ptsd140,2,2,4
ptsd141,1,2,3
ptsd142,1,3,4
ptsd143,2,3,2
ptsd144,2,2,4
ptsd146,2,4,5
ptsd147,2,1,1
ptsd148,2,2,2
ptsd150,1,4,1
ptsd152,1,1,1
ptsd153,1,4,5
ptsd154,1,1,5
ptsd156,1,,2
ptsd157,1,3,1
ptsd158,1,1,1
ptsd163,3,,5
ptsd168,1,1,4
ptsd170,2,3,1
ptsd171,1,2,4
ptsd173,2,1,2
ptsd175,2,3,5
ptsd176,1,2,4
ptsd177,2,1,1
ptsd181,1,3,3
ptsd185,1,4,2
ptsd186,1,3,4
ptsd187,1,1,4
ptsd192,2,2,3
ptsd195,2,3,2
ptsd197,1,4,4
ptsd199,1,3,2
ptsd200,3,1,3
ptsd202,3,1,2
ptsd205,3,2,1
ptsd206,2,,5
ptsd208,3,2,2
ptsd209,1,3,3
ptsd211,4,,1
