feature_names,sample,qsampled,random_sample
ptsd2,2,,1
ptsd4,4,4,3
ptsd7,2,,1
ptsd8,3,,1
ptsd9,3,2,3
ptsd13,4,3,1
ptsd15,3,1,2
ptsd16,4,2,5
ptsd18,4,2,4
ptsd22,3,1,2
ptsd23,5,2,2
ptsd25,3,4,4
ptsd28,4,1,3
ptsd29,3,,3
ptsd30,3,3,2
ptsd32,4,3,2
ptsd36,3,,1
ptsd38,3,2,4
ptsd39,3,4,1
ptsd40,2,3,4
ptsd43,2,2,3
ptsd44,3,1,4
ptsd45,5,3,1
ptsd47,2,2,2
ptsd49,3,2,4
ptsd50,3,4,1
ptsd51,2,,1
ptsd52,2,3,1
ptsd53,4,3,4
ptsd54,1,1,4
ptsd55,3,,1
ptsd57,3,5,5
ptsd58,3,5,2
ptsd59,2,4,1
ptsd61,2,1,4
ptsd64,2,2,3
ptsd67,1,1,4
ptsd79,3,3,5
ptsd82,2,2,1
ptsd83,2,1,4
ptsd84,2,5,5
ptsd85,2,2,4
ptsd86,2,2,3
ptsd87,2,2,2
ptsd89,3,3,5
ptsd91,3,2,3
ptsd92,2,2,1
ptsd93,2,3,1
ptsd95,2,2,3
ptsd96,2,4,1
ptsd97,3,4,1
ptsd99,2,2,3
ptsd101,2,5,1
ptsd102,2,,5
ptsd103,2,5,3
ptsd104,2,4,4
ptsd108,3,1,1
ptsd112,1,4,4
ptsd114,2,2,3
ptsd115,4,2,4
ptsd117,1,1,3
ptsd120,3,1,4
ptsd123,2,1,4
ptsd124,2,3,1
ptsd127,2,3,1
ptsd128,2,,2
ptsd129,2,,3
ptsd132,3,3,1
ptsd133,2,2,4
ptsd135,2,3,2
ptsd136,2,2,4
ptsd139,3,3,3
ptsd140,3,2,4
ptsd141,3,4,1
ptsd142,2,2,3
ptsd143,3,1,4
ptsd144,3,1,3
ptsd146,3,,4
ptsd147,3,,2
ptsd148,3,4,1
ptsd149,3,2,5
ptsd153,3,4,1
ptsd154,3,2,2
ptsd156,3,3,1
ptsd157,3,,1
ptsd158,3,1,5
ptsd159,3,5,5
ptsd161,2,1,2
ptsd162,2,1,1
ptsd163,2,2,1
ptsd165,3,,3
ptsd169,3,2,5
ptsd170,2,3,4
ptsd171,3,1,4
ptsd178,2,1,4
ptsd186,2,1,4
ptsd189,2,1,4
ptsd192,3,3,2
ptsd194,2,2,5
ptsd196,2,2,4
ptsd197,3,,3
ptsd198,3,2,2
ptsd199,4,1,4
ptsd200,4,1,3
ptsd201,4,,2
ptsd202,2,1,4
ptsd203,4,1,2
ptsd205,3,2,3
ptsd208,2,4,2
ptsd211,2,,1
