feature_names,sample,qsampled,random_sample
ptsd4,2,,1
ptsd5,1,1,3
ptsd6,4,,1
ptsd7,3,,1
ptsd11,3,3,4
ptsd12,3,4,1
ptsd15,4,3,1
ptsd16,4,2,2
ptsd17,3,2,5
ptsd21,1,2,4
ptsd22,4,1,2
ptsd23,1,5,2
ptsd24,4,3,4
ptsd26,4,1,3
ptsd27,4,4,4
ptsd29,4,,3
ptsd30,3,2,2
ptsd32,4,3,2
ptsd33,4,2,3
ptsd34,3,1,1
ptsd35,3,3,1
ptsd37,3,4,1
ptsd40,3,2,1
ptsd44,5,4,4
ptsd49,3,4,3
ptsd50,3,3,1
ptsd53,3,3,4
ptsd55,3,5,2
ptsd57,4,,3
ptsd58,5,3,1
ptsd59,5,5,5
ptsd60,2,2,2
ptsd64,1,,4
ptsd65,3,2,2
ptsd66,1,1,3
ptsd67,1,1,4
ptsd68,3,,5
ptsd69,3,5,1
ptsd71,4,2,4
ptsd75,4,1,5
ptsd77,4,4,4
ptsd78,5,5,3
ptsd79,5,4,2
ptsd80,5,2,5
ptsd81,3,2,3
ptsd82,2,,1
ptsd86,5,4,1
ptsd90,4,,3
ptsd93,2,1,3
ptsd94,4,2,1
ptsd96,4,,1
ptsd97,4,5,5
ptsd98,2,1,3
ptsd100,5,4,4
ptsd102,4,2,4
ptsd104,5,2,3
ptsd109,4,3,2
ptsd111,4,5,3
ptsd112,3,5,3
ptsd114,2,2,4
ptsd115,2,1,2
ptsd117,3,,4
ptsd118,4,,4
ptsd121,2,4,3
ptsd122,2,1,2
ptsd127,4,,3
ptsd130,4,2,4
ptsd135,3,2,3
ptsd136,2,3,4
ptsd141,3,3,3
ptsd142,3,2,4
ptsd146,3,1,2
ptsd147,2,,1
ptsd151,1,,2
ptsd153,2,4,1
ptsd156,1,4,2
ptsd157,2,4,1
ptsd158,2,1,1
ptsd161,2,1,5
ptsd163,4,4,5
ptsd165,3,1,1
ptsd167,3,,3
ptsd170,4,4,1
ptsd171,3,3,4
ptsd173,3,,5
ptsd174,2,2,4
ptsd176,3,3,1
ptsd177,3,4,4
ptsd179,4,1,1
ptsd180,3,1,1
ptsd182,2,1,2
ptsd187,4,1,2
ptsd192,3,2,4
ptsd193,3,,3
ptsd194,3,,2
ptsd195,3,2,4
ptsd196,3,2,3
ptsd197,3,1,2
ptsd200,3,2,4
ptsd202,4,1,2
ptsd208,4,2,3
ptsd210,4,4,2
ptsd211,5,,1
