feature_names,sample,qsampled,random_sample
ptsd1,3,5,3
ptsd5,1,1,3
ptsd6,3,3,1
ptsd8,3,5,1
ptsd11,2,2,4
ptsd12,2,2,1
ptsd13,2,2,1
ptsd14,2,2,2
ptsd15,2,2,5
ptsd16,2,2,4
ptsd18,2,1,2
ptsd20,2,3,2
ptsd21,1,1,1
ptsd22,2,1,2
ptsd24,4,3,4
ptsd25,3,4,1
ptsd26,2,1,3
ptsd29,3,1,2
ptsd34,5,1,3
ptsd36,4,2,4
ptsd40,2,2,1
ptsd45,1,3,1
ptsd46,1,,3
ptsd47,1,,4
ptsd48,2,3,3
ptsd49,3,2,1
ptsd51,1,4,4
ptsd52,1,,3
ptsd53,2,,4
ptsd54,1,1,1
ptsd59,4,4,3
ptsd60,4,5,1
ptsd62,1,1,2
ptsd63,1,,3
ptsd64,1,1,4
ptsd66,1,,2
ptsd67,1,1,3
ptsd68,3,3,1
ptsd69,3,2,5
ptsd70,2,1,1
ptsd71,3,2,4
ptsd73,2,4,5
ptsd75,2,3,4
ptsd76,2,,3
ptsd79,2,4,2
ptsd81,2,2,5
ptsd82,2,3,3
ptsd83,1,4,1
ptsd84,1,5,1
ptsd85,1,1,1
ptsd86,4,,5
ptsd87,2,,3
ptsd91,3,4,2
ptsd94,4,3,1
ptsd95,2,1,4
ptsd96,2,1,4
ptsd97,2,5,3
ptsd102,2,,4
ptsd103,3,4,3
ptsd106,2,,1
ptsd109,4,2,2
ptsd111,3,2,2
ptsd112,3,4,1
ptsd117,1,1,2
ptsd123,2,,3
ptsd124,3,3,2
ptsd127,2,4,3
ptsd130,3,1,4
ptsd131,2,3,3
ptsd132,2,1,4
ptsd134,1,3,4
ptsd135,1,1,2
ptsd136,2,2,1
ptsd138,3,3,2
ptsd139,2,2,4
ptsd140,2,3,2
ptsd142,1,1,1
ptsd143,1,4,1
ptsd144,1,2,2
ptsd145,3,3,2
ptsd147,2,2,2
ptsd150,2,4,1
ptsd151,1,1,4
ptsd152,1,4,5
ptsd153,2,2,4
ptsd157,1,,1
ptsd163,1,2,2
ptsd165,2,1,2
ptsd166,2,3,2
ptsd169,1,2,3
ptsd170,1,3,2
ptsd171,2,1,2
ptsd173,2,4,3
ptsd174,2,1,2
ptsd179,1,2,2
ptsd180,1,2,3
ptsd181,3,3,1
ptsd184,3,1,2
ptsd188,1,1,1
ptsd189,1,1,3
ptsd190,1,1,4
ptsd191,1,2,1
ptsd193,2,1,5
ptsd194,1,4,2
ptsd196,2,3,3
ptsd200,3,1,1
ptsd202,2,1,4
ptsd204,3,2,2
ptsd206,3,,4
ptsd208,2,2,3
ptsd209,2,3,5
ptsd210,5,,2
