feature_names,sample,qsampled,random_sample
ptsd3,2,3,3
ptsd4,2,2,3
ptsd6,2,4,1
ptsd14,2,3,1
ptsd16,3,2,3
ptsd19,3,4,1
ptsd20,3,1,2
ptsd23,1,1,5
ptsd26,3,3,2
ptsd29,2,3,2
ptsd30,3,3,2
ptsd32,2,2,1
ptsd33,3,2,2
ptsd35,3,1,3
ptsd36,3,3,3
ptsd37,3,4,4
ptsd42,3,1,3
ptsd43,2,2,3
ptsd44,4,2,1
ptsd45,2,2,1
ptsd46,1,1,3
ptsd47,2,1,4
ptsd48,3,4,3
ptsd49,2,3,1
ptsd50,3,2,4
ptsd51,2,1,3
ptsd56,1,2,4
ptsd57,2,4,3
ptsd58,2,5,1
ptsd60,3,2,5
ptsd61,3,2,2
ptsd63,2,,4
ptsd64,1,2,2
ptsd65,3,,3
ptsd67,1,2,4
ptsd68,2,4,5
ptsd71,2,4,1
ptsd72,3,2,4
ptsd73,2,1,5
ptsd76,1,2,4
ptsd77,2,,3
ptsd78,2,,2
ptsd79,2,1,5
ptsd80,2,3,3
ptsd82,3,1,1
ptsd85,2,2,1
ptsd86,3,4,1
ptsd87,2,2,5
ptsd88,3,1,3
ptsd95,2,1,2
ptsd96,2,1,4
ptsd97,1,1,3
ptsd98,2,,4
ptsd100,2,4,3
ptsd101,1,,3
ptsd102,1,2,4
ptsd104,3,,2
ptsd106,2,2,4
ptsd107,1,4,2
ptsd109,3,2,3
ptsd111,1,3,4
ptsd117,2,3,3
ptsd118,2,1,4
ptsd119,3,2,1
ptsd121,2,1,1
ptsd124,3,4,2
ptsd125,3,3,3
ptsd126,3,,2
ptsd129,1,1,3
ptsd131,2,1,1
ptsd133,2,4,5
ptsd135,2,2,1
ptsd138,2,3,3
ptsd139,1,3,4
ptsd140,2,4,1
ptsd141,2,,2
ptsd144,2,1,2
ptsd145,2,4,1
ptsd147,2,3,2
ptsd149,2,1,1
ptsd151,1,1,4
ptsd153,2,4,5
ptsd155,2,4,4
ptsd160,1,,1
ptsd162,2,3,2
ptsd169,2,1,5
ptsd170,3,1,4
ptsd174,1,3,3
ptsd175,2,3,2
ptsd178,1,3,2
ptsd179,2,1,4
ptsd185,1,1,4
ptsd187,2,1,3
ptsd189,1,3,1
ptsd190,1,,3
ptsd194,1,3,4
ptsd195,2,4,2
ptsd199,3,1,3
ptsd200,2,2,2
ptsd201,3,2,1
ptsd203,2,4,5
ptsd204,3,2,2
ptsd205,3,4,3
ptsd206,2,3,1
ptsd209,1,4,4
ptsd210,2,,2
