feature_names,sample,qsampled,random_sample
ptsd3,2,,3
ptsd4,1,4,3
ptsd5,3,,4
ptsd7,3,,1
ptsd8,5,2,3
ptsd9,3,3,1
ptsd10,3,4,3
ptsd11,3,3,4
ptsd12,4,2,2
ptsd15,3,4,4
ptsd17,5,3,2
ptsd18,5,5,2
ptsd20,2,2,1
ptsd23,5,3,2
ptsd24,3,2,4
ptsd25,4,,1
ptsd29,5,4,2
ptsd32,5,2,2
ptsd35,4,1,3
ptsd41,3,2,1
ptsd43,1,1,1
ptsd44,1,3,3
ptsd45,1,2,4
ptsd46,2,2,1
ptsd47,2,1,2
ptsd49,4,3,4
ptsd51,2,,1
ptsd52,2,3,1
ptsd56,3,1,1
ptsd58,5,,1
ptsd62,1,1,2
ptsd65,3,2,3
ptsd70,5,3,1
ptsd71,5,,4
ptsd72,5,2,2
ptsd73,5,3,1
ptsd78,5,1,5
ptsd79,5,,1
ptsd80,5,5,4
ptsd81,5,2,5
ptsd82,5,1,4
ptsd86,5,4,3
ptsd87,1,3,2
ptsd91,4,2,2
ptsd93,4,2,3
ptsd94,4,3,1
ptsd96,5,,1
ptsd97,5,4,1
ptsd99,4,,3
ptsd101,5,5,1
ptsd103,5,3,5
ptsd109,4,,4
ptsd115,1,3,3
ptsd117,1,1,2
ptsd119,4,3,1
ptsd121,4,2,4
ptsd122,2,1,1
ptsd128,4,4,1
ptsd129,3,,2
ptsd130,4,5,3
ptsd133,2,2,4
ptsd135,2,1,3
ptsd139,4,,1
ptsd143,4,,4
ptsd144,3,1,3
ptsd148,5,2,1
ptsd149,4,1,4
ptsd152,2,2,2
ptsd154,5,2,4
ptsd155,5,2,2
ptsd157,5,3,4
ptsd158,5,2,3
ptsd159,5,1,4
ptsd162,4,,4
ptsd166,4,,3
ptsd171,3,2,4
ptsd173,4,2,5
ptsd174,5,2,1
ptsd175,5,4,2
ptsd176,4,1,1
ptsd177,2,4,4
ptsd179,4,4,2
ptsd180,4,1,2
ptsd181,3,2,1
ptsd184,3,1,2
ptsd185,2,3,1
ptsd186,3,,4
ptsd188,4,4,4
ptsd189,2,1,3
ptsd190,1,1,2
ptsd193,4,1,4
ptsd194,2,,1
ptsd195,3,3,2
ptsd197,2,3,5
ptsd198,2,2,4
ptsd199,2,,3
ptsd200,2,,2
ptsd201,5,1,4
ptsd202,5,1,3
ptsd203,4,3,2
ptsd204,4,2,4
ptsd205,4,3,2
ptsd207,3,2,3
ptsd210,5,4,2
ptsd211,5,,1
