feature_names,sample,qsampled,random_sample
ptsd3,2,3,3
ptsd4,4,2,3
ptsd5,3,2,4
ptsd6,1,3,1
ptsd7,1,,3
ptsd8,2,2,1
ptsd11,3,1,3
ptsd13,2,1,5
ptsd14,2,1,4
ptsd16,1,2,2
ptsd18,1,3,2
ptsd21,1,1,1
ptsd22,1,3,2
ptsd24,3,3,4
ptsd27,1,4,1
ptsd28,2,4,3
ptsd31,1,3,2
ptsd34,1,3,3
ptsd35,1,1,1
ptsd38,2,2,1
ptsd40,1,2,4
ptsd41,2,,3
ptsd42,1,1,1
ptsd43,4,1,4
ptsd44,3,2,1
ptsd45,2,5,2
ptsd46,1,2,3
ptsd47,4,3,1
ptsd49,1,2,2
ptsd51,2,2,3
ptsd53,3,,4
ptsd54,1,2,2
ptsd55,1,2,2
ptsd56,1,,4
ptsd57,3,3,5
ptsd58,3,4,1
ptsd59,3,,4
ptsd60,3,4,5
ptsd61,2,4,4
ptsd63,1,1,1
ptsd64,3,3,3
ptsd66,1,1,2
ptsd69,2,2,3
ptsd71,3,,1
ptsd74,2,,1
ptsd79,3,3,1
ptsd80,3,3,5
ptsd81,3,1,3
ptsd82,3,2,4
ptsd83,1,1,4
ptsd86,2,4,3
ptsd88,2,1,4
ptsd95,3,2,3
ptsd96,2,3,3
ptsd97,3,3,3
ptsd98,1,,4
ptsd99,1,,3
ptsd100,3,4,1
ptsd101,2,,4
ptsd103,2,2,2
ptsd106,3,,2
ptsd107,3,2,3
ptsd108,3,1,2
ptsd109,2,,1
ptsd110,3,4,3
ptsd111,3,3,4
ptsd112,1,2,4
ptsd116,4,1,2
ptsd118,2,4,1
ptsd119,3,4,2
ptsd121,2,1,4
ptsd122,1,1,3
ptsd125,2,,4
ptsd129,1,1,4
ptsd130,2,1,5
ptsd131,2,4,5
ptsd132,2,2,2
ptsd135,2,2,1
ptsd136,2,4,1
ptsd141,1,3,3
ptsd142,2,,5
ptsd145,3,,3
ptsd146,2,3,4
ptsd147,2,3,1
ptsd151,1,1,4
ptsd152,1,1,2
ptsd153,2,3,5
ptsd156,2,2,4
ptsd157,2,4,3
ptsd161,1,,2
ptsd162,2,,4
ptsd164,2,4,4
ptsd165,3,3,4
ptsd166,3,1,3
ptsd170,2,3,3
ptsd173,1,3,2
ptsd174,2,4,4
ptsd176,2,5,2
ptsd178,1,1,1
ptsd179,3,4,3
ptsd180,3,2,4
ptsd183,1,,5
ptsd187,2,1,3
ptsd190,1,3,1
ptsd195,2,,3
ptsd198,2,3,1
ptsd200,1,3,4
ptsd202,2,2,2
ptsd203,2,4,4
ptsd206,2,2,3
ptsd207,2,1,5
ptsd209,3,4,2
ptsd210,3,4,4
ptsd211,2,,1
