feature_names,sample,qsampled,random_sample
ptsd2,2,,1
ptsd3,2,3,1
ptsd5,1,,4
ptsd6,2,2,3
ptsd10,2,,4
ptsd11,2,1,3
ptsd12,2,3,4
ptsd14,2,5,5
ptsd15,2,,4
ptsd16,2,,2
ptsd17,2,,2
ptsd18,2,4,1
ptsd19,2,2,2
ptsd23,1,3,3
ptsd24,2,3,3
ptsd26,2,,4
ptsd27,2,2,3
ptsd29,2,2,3
ptsd33,3,2,1
ptsd36,2,2,1
ptsd38,1,3,4
ptsd39,2,1,1
ptsd40,2,2,1
ptsd41,2,3,4
ptsd43,3,5,1
ptsd44,2,2,2
ptsd46,1,1,3
ptsd48,3,3,4
ptsd52,2,1,4
ptsd53,2,2,3
ptsd54,1,1,4
ptsd56,1,3,2
ptsd57,2,,2
ptsd58,2,2,1
ptsd59,1,2,4
ptsd62,1,1,3
ptsd63,1,1,4
ptsd64,1,1,4
ptsd65,3,3,2
ptsd66,1,,4
ptsd67,4,3,2
ptsd68,2,2,5
ptsd70,1,2,4
ptsd71,2,,3
ptsd73,2,2,2
ptsd74,2,4,5
ptsd75,2,,3
ptsd78,2,2,1
ptsd79,2,2,1
ptsd81,2,2,1
ptsd82,2,4,5
ptsd86,2,2,3
ptsd87,2,1,4
ptsd91,2,2,1
ptsd94,2,3,4
ptsd95,1,2,1
ptsd101,2,1,4
ptsd106,2,4,1
ptsd110,2,3,4
ptsd111,2,3,3
ptsd115,3,2,3
ptsd122,2,,2
ptsd124,2,1,3
ptsd125,1,3,4
ptsd128,2,,2
ptsd130,2,3,2
ptsd131,3,,4
ptsd132,2,2,2
ptsd136,2,1,4
ptsd137,2,2,3
ptsd142,2,,4
ptsd143,2,3,4
ptsd146,2,,2
ptsd148,3,1,1
ptsd149,2,1,5
ptsd150,2,2,1
ptsd155,2,3,2
ptsd156,2,2,1
ptsd157,2,4,1
ptsd159,2,1,5
ptsd163,2,2,5
ptsd164,3,1,1
ptsd167,1,1,3
ptsd171,2,1,1
ptsd172,1,3,1
ptsd175,2,,1
ptsd177,2,1,3
ptsd179,3,,2
ptsd184,1,4,4
ptsd185,2,3,4
ptsd186,2,2,4
ptsd187,2,3,4
ptsd188,2,1,4
ptsd189,3,4,1
ptsd190,1,1,1
ptsd191,2,2,3
ptsd192,2,,5
ptsd194,2,2,4
ptsd203,2,5,3
ptsd204,3,3,2
ptsd205,2,3,4
ptsd209,2,3,3
ptsd210,2,2,2
ptsd211,2,4,4
