feature_names,sample,qsampled,random_sample
ptsd1,1,5,3
ptsd4,1,2,3
ptsd5,1,2,4
ptsd7,3,,1
ptsd8,3,4,3
ptsd10,1,1,4
ptsd16,3,2,2
ptsd21,1,1,5
ptsd23,2,1,4
ptsd26,3,1,3
ptsd28,2,4,3
ptsd29,2,3,1
ptsd30,2,3,2
ptsd31,2,3,3
ptsd34,3,1,2
ptsd35,2,1,2
ptsd36,3,,1
ptsd39,3,3,4
ptsd40,3,2,1
ptsd44,2,,1
ptsd48,3,3,1
ptsd49,3,4,1
ptsd50,3,3,2
ptsd51,3,2,3
ptsd52,3,,1
ptsd53,3,1,4
ptsd55,1,1,2
ptsd57,3,4,3
ptsd58,2,4,1
ptsd65,2,2,2
ptsd66,2,4,3
ptsd67,1,4,4
ptsd71,2,,4
ptsd72,2,4,2
ptsd74,2,2,1
ptsd75,2,2,5
ptsd78,2,,1
ptsd79,2,2,4
ptsd80,3,4,5
ptsd82,2,,4
ptsd84,1,,3
ptsd85,2,1,2
ptsd87,2,3,5
ptsd88,1,1,3
ptsd91,2,3,1
ptsd96,2,4,1
ptsd101,2,2,1
ptsd102,2,1,1
ptsd103,1,3,5
ptsd104,2,3,3
ptsd107,3,3,2
ptsd108,2,,1
ptsd111,2,2,4
ptsd112,1,,3
ptsd114,1,2,4
ptsd115,1,,3
ptsd116,1,2,3
ptsd118,1,1,4
ptsd120,2,2,3
ptsd123,2,4,4
ptsd124,3,2,2
ptsd125,2,3,3
ptsd126,3,2,2
ptsd127,2,4,3
ptsd128,3,3,2
ptsd129,2,1,1
ptsd132,2,,3
ptsd135,2,1,4
ptsd138,3,2,3
ptsd140,2,,4
ptsd145,3,3,3
ptsd146,2,4,1
ptsd147,2,1,5
ptsd148,2,,1
ptsd149,1,3,2
ptsd150,2,4,1
ptsd151,1,1,4
ptsd152,2,,5
ptsd156,2,3,5
ptsd157,2,2,2
ptsd158,2,4,1
ptsd159,1,,1
ptsd161,1,,5
ptsd163,2,1,4
ptsd164,2,3,4
ptsd165,2,4,4
ptsd167,2,1,4
ptsd169,1,3,2
ptsd171,1,1,2
ptsd172,1,3,4
ptsd173,1,2,3
ptsd180,2,2,3
ptsd183,1,,4
ptsd190,2,1,4
ptsd193,2,2,3
ptsd194,2,1,2
ptsd196,2,2,4
ptsd197,3,,2
ptsd198,3,2,3
ptsd199,2,2,2
ptsd200,2,1,1
ptsd202,2,1,5
ptsd204,2,4,2
ptsd205,2,,3
