feature_names,sample,qsampled,random_sample
ptsd2,2,1,1
ptsd3,2,2,1
ptsd5,1,2,4
ptsd6,3,3,3
ptsd7,1,2,1
ptsd8,3,5,2
ptsd9,2,1,5
ptsd10,1,1,2
ptsd11,2,3,3
ptsd21,2,1,2
ptsd23,3,3,1
ptsd24,3,4,3
ptsd25,4,4,4
ptsd27,1,1,1
ptsd28,4,4,3
ptsd29,3,3,2
ptsd30,4,,3
ptsd31,4,2,1
ptsd34,2,4,1
ptsd38,2,,1
ptsd39,1,1,1
ptsd40,2,1,2
ptsd41,1,2,1
ptsd42,1,2,3
ptsd43,2,,3
ptsd45,4,5,1
ptsd47,1,1,5
ptsd49,4,2,3
ptsd51,1,2,4
ptsd54,2,2,2
ptsd58,3,2,2
ptsd60,4,4,1
ptsd61,5,,5
ptsd66,1,2,4
ptsd71,1,1,4
ptsd72,4,2,5
ptsd76,4,,4
ptsd78,2,2,3
ptsd80,4,4,2
ptsd82,4,,5
ptsd84,2,,3
ptsd85,4,1,1
ptsd87,4,3,1
ptsd93,4,3,3
ptsd96,2,2,1
ptsd98,4,4,5
ptsd101,1,2,3
ptsd102,1,1,4
ptsd104,5,5,4
ptsd105,2,3,1
ptsd106,2,3,2
ptsd108,4,,3
ptsd111,1,2,3
ptsd114,4,,3
ptsd123,2,3,2
ptsd127,4,,3
ptsd129,1,3,4
ptsd132,2,3,4
ptsd133,3,2,2
ptsd134,3,3,4
ptsd135,3,2,2
ptsd136,3,1,4
ptsd137,4,4,3
ptsd139,4,4,2
ptsd140,4,1,4
ptsd142,4,1,2
ptsd143,3,,1
ptsd146,4,1,5
ptsd151,1,2,4
ptsd153,5,,2
ptsd155,4,2,1
ptsd156,1,4,1
ptsd157,1,2,5
ptsd159,1,,5
ptsd161,1,1,2
ptsd163,1,4,1
ptsd164,2,1,4
ptsd166,4,,3
ptsd167,3,1,2
ptsd168,2,2,4
ptsd171,3,2,4
ptsd172,4,,1
ptsd173,4,,2
ptsd174,4,1,5
ptsd175,5,2,4
ptsd177,2,3,1
ptsd178,4,1,3
ptsd179,4,1,2
ptsd181,2,1,4
ptsd182,1,3,3
ptsd183,1,1,2
ptsd185,2,2,2
ptsd186,2,,3
ptsd190,1,1,1
ptsd194,4,4,2
ptsd195,4,3,3
ptsd197,3,4,2
ptsd199,2,,1
ptsd201,4,2,5
ptsd202,5,1,2
ptsd203,3,3,3
ptsd206,4,3,1
ptsd209,1,4,4
ptsd211,5,,2
