0,1,2,3,4,5,6,7,8,9,10,11,y
,,0.6509433962264151,0.0,,,0.7719298245614035,0.0,,,0.6129032258064516,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.0,0.6534541336353341,0.0,,0.22807017543859642,0.6454352441613588,0.0,,0.0,0.662621359223301,actual
0.8248175182481752,,,0.6534541336353341,0.8579234972677596,,,0.6454352441613588,0.7582417582417582,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,0.6086956521739131,0.7075471698113207,0.0,,0.5277777777777778,0.5438596491228069,0.0,,0.9,0.9193548387096774,0.0,actual
0.0,,0.7075471698113207,0.0,0.0,,0.5438596491228069,0.0,0.0,,0.9193548387096774,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.2264150943396226,0.6534541336353341,,,0.0,0.6454352441613588,,,0.5967741935483871,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,0.0,0.0,0.0,,0.0,0.22807017543859642,0.0,,0.0,0.0,0.0,actual
,,0.6509433962264151,0.6534541336353341,,,0.7719298245614035,0.6454352441613588,,,0.6129032258064516,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,0.6086956521739131,,0.0,0.0,0.5277777777777778,,0.0,0.0,0.9,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.9467723669309174,0.0,,,0.9490445859872612,0.0,,,0.9441747572815534,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.7075471698113207,0.9467723669309174,,,0.5438596491228069,0.9490445859872612,,,0.9193548387096774,0.9441747572815534,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,0.0,0.7075471698113207,0.0,,0.0,0.5438596491228069,0.0,,0.0,0.9193548387096774,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.7075471698113207,0.0,,,0.5438596491228069,0.0,,,0.9193548387096774,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,0.6509433962264151,0.6534541336353341,0.0,,0.7719298245614035,0.6454352441613588,0.0,,0.6129032258064516,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,0.8913043478260869,,0.0,0.0,0.9444444444444444,,0.0,0.0,0.7,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,0.2264150943396226,0.0,0.0,,0.0,0.0,0.0,,0.5967741935483871,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.0,0.6534541336353341,0.0,,0.22807017543859642,0.6454352441613588,0.0,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.8248175182481752,,0.2264150943396226,0.9467723669309174,0.8579234972677596,,0.0,0.9490445859872612,0.7582417582417582,,0.5967741935483871,0.9441747572815534,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.0,,0.9467723669309174,,0.0,,0.9490445859872612,,0.0,,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.2264150943396226,0.6534541336353341,,,0.0,0.6454352441613588,,,0.5967741935483871,0.662621359223301,actual
0.0,,0.6509433962264151,0.0,0.0,,0.7719298245614035,0.0,0.0,,0.6129032258064516,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,0.2264150943396226,0.0,0.0,,0.0,0.0,0.0,,0.5967741935483871,0.0,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.2264150943396226,0.6534541336353341,,,0.0,0.6454352441613588,,,0.5967741935483871,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.7075471698113207,0.0,0.0,,0.5438596491228069,0.0,0.0,,0.9193548387096774,0.0,actual
,,0.7075471698113207,0.0,,,0.5438596491228069,0.0,,,0.9193548387096774,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.4565217391304348,0.0,0.6534541336353341,,0.5833333333333333,0.22807017543859642,0.6454352441613588,,0.0,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.6086956521739131,0.7075471698113207,0.0,,0.5277777777777778,0.5438596491228069,0.0,,0.9,0.9193548387096774,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,0.4565217391304348,,0.0,,0.5833333333333333,,0.0,,0.0,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
0.8248175182481752,,,0.6534541336353341,0.8579234972677596,,,0.6454352441613588,0.7582417582417582,,,0.662621359223301,actual
,0.7608695652173914,,0.0,,0.9444444444444444,,0.0,,0.10000000000000009,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,0.2264150943396226,0.0,0.0,,0.0,0.0,0.0,,0.5967741935483871,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,0.7075471698113207,0.0,,,0.5438596491228069,0.0,,,0.9193548387096774,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.0,0.0,0.0,,0.22807017543859642,0.0,0.0,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.7608695652173914,,0.0,,0.9444444444444444,,0.0,,0.10000000000000009,,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,0.2264150943396226,0.0,0.0,,0.0,0.0,0.0,,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,0.7075471698113207,0.0,,,0.5438596491228069,0.0,,,0.9193548387096774,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.2264150943396226,0.6534541336353341,0.0,,0.0,0.6454352441613588,0.0,,0.5967741935483871,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,0.2264150943396226,0.0,0.0,,0.0,0.0,0.0,,0.5967741935483871,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,0.0,,0.6534541336353341,0.0,0.0,,0.6454352441613588,0.0,0.0,,0.662621359223301,actual
,0.4565217391304348,0.2264150943396226,0.0,,0.5833333333333333,0.0,0.0,,0.0,0.5967741935483871,0.0,actual
,,0.6509433962264151,0.0,,,0.7719298245614035,0.0,,,0.6129032258064516,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
,,0.2264150943396226,0.6534541336353341,,,0.0,0.6454352441613588,,,0.5967741935483871,0.662621359223301,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.0,0.0,0.0,,0.22807017543859642,0.0,0.0,,0.0,0.0,actual
,0.0,,0.6534541336353341,,0.0,,0.6454352441613588,,0.0,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.8248175182481752,,,0.6534541336353341,0.8579234972677596,,,0.6454352441613588,0.7582417582417582,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,0.6086956521739131,0.2264150943396226,0.0,0.0,0.5277777777777778,0.0,0.0,0.0,0.9,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.7608695652173914,,0.0,,0.9444444444444444,,0.0,,0.10000000000000009,,0.0,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,0.6086956521739131,,0.0,0.0,0.5277777777777778,,0.0,0.0,0.9,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,0.4565217391304348,,0.0,,0.5833333333333333,,0.0,,0.0,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,0.6509433962264151,0.9467723669309174,0.0,,0.7719298245614035,0.9490445859872612,0.0,,0.6129032258064516,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,0.4565217391304348,,0.0,0.0,0.5833333333333333,,0.0,0.0,0.0,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.7075471698113207,0.0,,,0.5438596491228069,0.0,,,0.9193548387096774,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,actual
,0.4565217391304348,,0.0,,0.5833333333333333,,0.0,,0.0,,0.0,actual
0.8248175182481752,,,0.6534541336353341,0.8579234972677596,,,0.6454352441613588,0.7582417582417582,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.6086956521739131,0.2264150943396226,0.0,,0.5277777777777778,0.0,0.0,,0.9,0.5967741935483871,0.0,actual
0.0,0.4565217391304348,,0.0,0.0,0.5833333333333333,,0.0,0.0,0.0,,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,0.8913043478260869,0.2264150943396226,0.6534541336353341,,0.9444444444444444,0.0,0.6454352441613588,,0.7,0.5967741935483871,0.662621359223301,actual
,0.4565217391304348,,0.0,,0.5833333333333333,,0.0,,0.0,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.9467723669309174,0.0,,,0.9490445859872612,0.0,,,0.9441747572815534,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.0,,0.0,0.6534541336353341,0.0,,0.22807017543859642,0.6454352441613588,0.0,,0.0,0.662621359223301,actual
0.0,,0.0,0.0,0.0,,0.22807017543859642,0.0,0.0,,0.0,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,,0.0,0.6534541336353341,,,0.22807017543859642,0.6454352441613588,,,0.0,0.662621359223301,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,0.7075471698113207,0.6534541336353341,0.0,,0.5438596491228069,0.6454352441613588,0.0,,0.9193548387096774,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.7075471698113207,0.0,,,0.5438596491228069,0.0,,,0.9193548387096774,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.6509433962264151,0.0,,,0.7719298245614035,0.0,,,0.6129032258064516,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.2264150943396226,0.0,,,0.0,0.0,,,0.5967741935483871,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.4565217391304348,,0.0,,0.5833333333333333,,0.0,,0.0,,0.0,actual
,0.7608695652173914,,0.0,,0.9444444444444444,,0.0,,0.10000000000000009,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,actual
,,0.0,0.9467723669309174,,,0.22807017543859642,0.9490445859872612,,,0.0,0.9441747572815534,actual
0.0,,,0.9467723669309174,0.0,,,0.9490445859872612,0.0,,,0.9441747572815534,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,0.6509433962264151,0.0,,,0.7719298245614035,0.0,,,0.6129032258064516,0.0,actual
,0.0,0.2264150943396226,0.6534541336353341,,0.0,0.0,0.6454352441613588,,0.0,0.5967741935483871,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.9433962264150944,0.0,,,0.9473684210526315,0.0,,,0.9516129032258065,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
0.0,0.0,0.2264150943396226,0.6534541336353341,0.0,0.0,0.0,0.6454352441613588,0.0,0.0,0.5967741935483871,0.662621359223301,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,0.0,0.0,0.0,,0.22807017543859642,0.0,0.0,,0.0,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,0.6086956521739131,,0.0,,0.5277777777777778,,0.0,,0.9,,0.0,actual
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,actual
0.0,0.6086956521739131,,0.9467723669309174,0.0,0.5277777777777778,,0.9490445859872612,0.0,0.9,,0.9441747572815534,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.6534541336353341,0.0,,,0.6454352441613588,0.0,,,0.662621359223301,actual
,,,0.9467723669309174,,,,0.9490445859872612,,,,0.9441747572815534,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
0.8248175182481752,,,0.0,0.8579234972677596,,,0.0,0.7582417582417582,,,0.0,actual
,,,0.6534541336353341,,,,0.6454352441613588,,,,0.662621359223301,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,0.0,0.0,,,0.22807017543859642,0.0,,,0.0,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
,,,0.0,,,,0.0,,,,0.0,actual
0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,actual
